X_REF,Y_REF,elevation,yield,ECs,ECd
874705.246,6549184.78,124.427778,6.43582476,8.88815952,8.48737699
874715.246,6549184.78,124.294181,8.16878351,10.0672744,8.97569169
874725.246,6549184.78,124.238889,9.23748812,11.1420919,9.7102303
874735.246,6549184.78,124.227297,10.4165928,12.0032807,10.6066377
874745.246,6549184.78,124.190965,11.2254105,12.6009222,11.0474541
874755.246,6549184.78,124.218604,11.5304343,11.9521359,11.5053253
874765.246,6549184.78,124.250704,12.2761702,13.1813111,11.9700776
874775.246,6549184.78,124.312688,12.6015522,12.3523954,11.7721904
874785.246,6549184.78,124.374687,12.1052592,10.3782264,11.0765471
874795.246,6549184.78,124.470393,11.3156871,9.04271987,9.5825142
874805.246,6549184.78,124.598504,10.1915607,8.15727364,7.86993655
874815.246,6549184.78,124.809339,6.42238793,6.44239265,7.21635516
874825.246,6549184.78,125.086777,3.07796911,5.3163129,6.34292488
874835.246,6549184.78,125.336533,2.68279725,5.1037216,5.73948796
874845.246,6549184.78,125.589228,3.02448249,5.40789542,5.60276373
874855.246,6549184.78,125.790805,3.2049292,5.55334251,5.83900263
874865.246,6549184.78,125.943833,3.39858783,6.00462497,6.23712912
874875.246,6549184.78,126.102344,3.40355339,6.08544589,6.43833522
874885.246,6549184.78,126.14502,3.39675308,6.05527625,6.58622272
874895.246,6549184.78,126.075619,3.49240287,6.20062442,6.68636247
874905.246,6549184.78,125.9371,3.54465204,6.53243651,6.78259655
874915.246,6549184.78,125.843748,3.56170727,6.88730595,6.97247322
874925.246,6549184.78,125.742358,3.61640341,7.05509464,7.09762343
874935.246,6549184.78,125.619936,3.73284247,8.03743498,7.49143224
874945.246,6549184.78,125.560093,3.67193951,8.53572247,8.09049568
874955.246,6549184.78,125.512362,3.43140569,7.9327519,7.93933882
874965.246,6549184.78,125.450528,3.04740375,6.78280003,7.19006348
874975.246,6549184.78,125.389605,3.18696802,6.57464116,6.49615199
874985.246,6549184.78,125.359821,3.01186654,6.87072753,6.21602105
874995.246,6549184.78,125.396548,3.06893317,6.82955829,6.29811259
875005.246,6549184.78,125.392516,3.08030926,6.37006708,6.1256814
875015.246,6549184.78,125.402147,3.10036548,5.82856017,5.95106384
875025.246,6549184.78,125.413793,2.84627181,5.95255179,5.85367694
875035.246,6549184.78,125.438208,3.01481962,6.29244684,6.18495667
875045.246,6549184.78,125.411106,2.61250622,5.65313354,5.80744085
875055.246,6549184.78,125.390949,2.49977318,5.69073834,5.97623039
875065.246,6549184.78,125.401699,3.17910592,6.16488819,6.23145592
875075.246,6549184.78,125.418497,3.83404354,6.88372548,6.52075391
875085.246,6549184.78,125.401699,4.09398982,7.11297087,6.97623937
875095.246,6549184.78,125.356686,4.45822186,7.14698079,7.2915052
875105.246,6549184.78,125.345042,4.15482371,7.10422729,7.0405057
875115.246,6549184.78,125.308546,3.53382198,6.62718415,6.73373522
875125.246,6549184.78,125.210729,3.13610003,6.43312228,6.58866007
875135.246,6549184.78,125.121003,3.00419607,6.37433645,6.54407461
875145.246,6549184.78,125.012748,2.9700833,6.15687904,6.48913993
875155.246,6549184.78,124.965569,2.94003063,5.77252735,6.49413849
875165.246,6549184.78,124.91907,2.81353022,5.79769254,6.59169155
875175.246,6549184.78,124.806211,2.73576198,6.06466921,6.74728364
875185.246,6549184.78,124.753262,2.67920471,6.12868372,6.64908998
875195.246,6549184.78,124.74254,2.84317106,6.33170784,6.43582476
875205.246,6549184.78,124.732712,3.14574265,6.51508332,6.92916974
875215.246,6549184.78,124.762868,3.01693073,6.48155208,6.78877152
875225.246,6549184.78,124.74321,2.62499765,6.3128043,6.27353505
875235.246,6549184.78,124.720427,1.86927378,6.35117605,6.75916931
875245.246,6549184.78,124.741423,2.76560661,7.06300077,7.20474618
875255.246,6549184.78,124.782751,3.93460305,6.93284318,6.97986796
874705.246,6549174.78,124.42934,11.0108373,10.6940766,9.39408278
874715.246,6549174.78,124.363535,11.5017592,11.3492311,10.0081524
874725.246,6549174.78,124.323615,10.4348378,11.344352,10.4976351
874735.246,6549174.78,124.317371,9.82607926,12.2098133,10.923539
874745.246,6549174.78,124.295741,9.79380458,13.1778844,11.489344
874755.246,6549174.78,124.282586,9.52547701,13.2489725,12.6391609
874765.246,6549174.78,124.310235,8.63824986,14.2915721,13.3734313
874775.246,6549174.78,124.38294,9.42598276,12.4165468,12.4391655
874785.246,6549174.78,124.449642,11.5690103,8.84666012,9.97557894
874795.246,6549174.78,124.573055,10.8806937,6.7350821,6.63593781
874805.246,6549174.78,124.71462,7.72946771,5.52757941,4.39215502
874815.246,6549174.78,124.95685,4.10629023,5.22455695,5.96924229
874825.246,6549174.78,125.256835,3.16701657,5.06964097,5.61016427
874835.246,6549174.78,125.506761,3.22047866,5.45465842,5.49995549
874845.246,6549174.78,125.774655,2.98491121,5.33868837,5.70578173
874855.246,6549174.78,125.93104,3.15197739,5.07704805,5.81173994
874865.246,6549174.78,126.072026,3.35405479,5.23957297,5.95695831
874875.246,6549174.78,126.170629,3.36366112,5.65760128,6.31823565
874885.246,6549174.78,126.16636,3.35200944,5.97599135,6.61824348
874895.246,6549174.78,126.055409,3.46537205,6.17303121,6.75470973
874905.246,6549174.78,125.901416,3.5457156,6.54616905,6.78334267
874915.246,6549174.78,125.805161,3.54993751,6.87973408,6.95722021
874925.246,6549174.78,125.704459,3.56584125,7.3330388,7.24701746
874935.246,6549174.78,125.575781,3.568588,8.26268834,7.51153621
874945.246,6549174.78,125.486596,3.39474959,8.22748188,7.41140478
874955.246,6549174.78,125.417153,3.15607763,7.61248757,7.24839453
874965.246,6549174.78,125.350864,2.99187416,6.68114914,6.80025424
874975.246,6549174.78,125.284592,2.93659281,7.05657637,6.59670314
874985.246,6549174.78,125.258849,2.89518786,6.82969489,6.4486448
874995.246,6549174.78,125.267579,2.92779623,6.3235452,6.51234756
875005.246,6549174.78,125.270042,2.98070545,6.12261933,5.98023581
875015.246,6549174.78,125.311233,2.87088401,6.0269435,5.80355116
875025.246,6549174.78,125.337653,2.52025478,5.93335607,5.67817569
875035.246,6549174.78,125.371689,2.62641553,6.07674992,5.96983925
875045.246,6549174.78,125.339668,2.61279362,6.229213,6.15780264
875055.246,6549174.78,125.332727,2.69834872,6.95735936,6.54453271
875065.246,6549174.78,125.358477,3.08805054,7.41459237,7.06787593
875075.246,6549174.78,125.352879,3.769378,7.18165602,7.17038967
875085.246,6549174.78,125.33116,3.88934203,7.19495438,7.25238224
875095.246,6549174.78,125.28795,3.82799053,7.1202298,7.26828236
875105.246,6549174.78,125.256835,3.72780653,6.97017269,7.10785137
875115.246,6549174.78,125.21431,3.47477594,6.71732493,6.86852925
875125.246,6549174.78,125.130399,3.12648697,6.45871254,6.6966674
875135.246,6549174.78,125.040255,3.03651355,6.38435202,6.59881442
875145.246,6549174.78,124.949472,3.13365483,6.37886384,6.60977755
875155.246,6549174.78,124.921976,2.96601707,6.30655772,6.67260274
875165.246,6549174.78,124.869227,2.57170731,6.09025529,6.86399751
875175.246,6549174.78,124.780294,2.7680691,6.23008515,6.61519979
875185.246,6549174.78,124.785879,2.81645781,6.20806964,5.97378064
875195.246,6549174.78,124.775155,2.91476733,5.96107003,6.72028121
875205.246,6549174.78,124.763985,3.09240777,5.93709526,6.47662797
875215.246,6549174.78,124.792582,2.97213337,6.1783423,6.59769272
875225.246,6549174.78,124.757507,2.51637658,6.10830915,6.35238289
875235.246,6549174.78,124.741423,1.88628635,5.99622437,6.34457426
875245.246,6549174.78,124.732488,3.33869496,6.42585695,6.51026395
875255.246,6549174.78,124.747231,4.10177579,7.01345187,7.13241581
874755.246,6549164.78,124.441387,12.0761206,11.0099565,11.0783195
874765.246,6549164.78,124.482442,12.0415118,10.9437662,10.9094567
874775.246,6549164.78,124.561224,9.59805045,10.8322739,10.6432938
874785.246,6549164.78,124.644497,7.36640648,9.54922501,9.62977634
874795.246,6549164.78,124.776496,6.22958676,8.19594894,8.03582765
874805.246,6549164.78,124.935612,4.24940936,6.40180512,6.4032777
874815.246,6549164.78,125.196854,2.66253852,5.32493231,5.79943211
874825.246,6549164.78,125.465089,2.87533733,5.19216106,5.42495715
874835.246,6549164.78,125.69392,3.00780326,5.36271298,5.46333823
874845.246,6549164.78,125.927673,2.7119556,5.27131575,5.74804617
874855.246,6549164.78,126.012299,2.91016564,5.32583763,5.83246661
874865.246,6549164.78,126.128398,3.23270743,5.69102288,6.00330409
874875.246,6549164.78,126.164114,3.26398878,5.69648889,6.32221739
874885.246,6549164.78,126.113798,3.33732638,5.89461958,6.82580307
874895.246,6549164.78,125.975931,3.41531593,6.0743197,6.89412776
874905.246,6549164.78,125.813237,3.46776398,6.5121522,6.75437201
874915.246,6549164.78,125.723072,3.45561346,6.4739731,6.83044619
874925.246,6549164.78,125.617695,3.53788822,6.86049777,6.96292747
874935.246,6549164.78,125.512138,3.50738238,7.19876872,7.20755658
874945.246,6549164.78,125.432384,3.19235855,7.4811012,7.21765422
874955.246,6549164.78,125.366091,2.99286164,6.8086237,6.88661725
874965.246,6549164.78,125.295114,2.93803209,6.19417912,6.57056614
874975.246,6549164.78,125.232214,2.93647535,6.44561465,6.31640363
874985.246,6549164.78,125.208715,2.9634674,6.20564896,6.32797323
874995.246,6549164.78,125.163065,3.0262372,6.11698911,6.36503671
875005.246,6549164.78,125.155234,3.02233587,5.96262011,6.10208185
875015.246,6549164.78,125.188798,2.89313301,6.1383747,5.88554886
875025.246,6549164.78,125.221471,2.71678718,6.27585669,5.94362966
875035.246,6549164.78,125.240272,2.72571288,5.96763081,5.99658416
875045.246,6549164.78,125.207372,2.51698058,6.31520363,6.32360843
875055.246,6549164.78,125.227066,2.58933219,6.96717616,6.68984028
875065.246,6549164.78,125.261536,2.8398181,7.26515767,7.11546084
875075.246,6549164.78,125.271832,3.48107098,7.1619336,7.43151692
875085.246,6549164.78,125.257283,3.93409158,7.19013538,7.52175885
875095.246,6549164.78,125.207596,4.36871974,7.04628128,7.25136698
875105.246,6549164.78,125.159933,4.07116826,6.82320976,7.00602155
875115.246,6549164.78,125.097067,3.5428093,6.6947926,6.84377856
875125.246,6549164.78,125.021246,2.95775342,6.59762674,6.79903031
875135.246,6549164.78,124.957074,2.98431428,6.63958858,6.78721028
875145.246,6549164.78,124.884201,3.54905013,6.68984028,6.84459986
875155.246,6549164.78,124.870568,3.65706166,6.76491705,6.9444307
875165.246,6549164.78,124.800625,2.93859037,6.5317833,7.27744617
875175.246,6549164.78,124.730702,2.71589079,6.35111254,7.34808695
875185.246,6549164.78,124.750805,2.72304299,6.58549827,6.65674083
875195.246,6549164.78,124.742987,2.77203027,6.25768307,6.60178456
875205.246,6549164.78,124.746784,2.80308333,5.90565284,6.15146337
875215.246,6549164.78,124.780964,2.55831797,5.89898322,6.31267805
875225.246,6549164.78,124.736062,2.34142566,5.99226817,6.26444502
875235.246,6549164.78,124.71194,1.91362625,6.29024487,6.54414005
875245.246,6549164.78,124.681566,3.33339065,6.59380123,6.76850341
875255.246,6549164.78,124.689159,3.62020263,6.8805597,6.99132434
874795.246,6549154.78,125.056358,5.58933322,6.60468998,6.27021096
874805.246,6549154.78,125.223038,4.17410515,5.98119272,5.93798589
874815.246,6549154.78,125.466657,2.83885272,5.55334251,5.68635815
874825.246,6549154.78,125.709617,2.62977949,5.34905548,5.64957319
874835.246,6549154.78,125.915778,2.25477457,5.30956547,5.72372605
874845.246,6549154.78,126.10998,2.21167467,4.95402313,5.70207418
874855.246,6549154.78,126.176919,2.32720971,5.05708384,5.78720821
874865.246,6549154.78,126.223203,2.63301611,5.59951507,6.07474492
874875.246,6549154.78,126.188602,2.93600555,5.84706602,6.44194169
874885.246,6549154.78,126.074496,3.11353893,5.87331964,6.78476732
874895.246,6549154.78,125.878527,3.2207041,5.99568474,6.78422456
874905.246,6549154.78,125.720605,3.29320087,6.25724505,6.76938337
874915.246,6549154.78,125.603573,3.37208079,6.82628089,6.89467931
874925.246,6549154.78,125.484132,3.35962715,6.85048875,7.11610126
874935.246,6549154.78,125.385798,3.29125845,6.85281831,7.01541591
874945.246,6549154.78,125.314815,2.81865551,6.95777681,6.9517957
874955.246,6549154.78,125.248105,2.66776222,6.51417128,6.87794558
874965.246,6549154.78,125.185441,2.80370007,6.16069749,6.93111018
874975.246,6549154.78,125.153891,2.982226,6.12856115,6.6845574
874985.246,6549154.78,125.149193,3.06234205,6.61024025,6.6118269
874995.246,6549154.78,125.121674,3.06693901,6.65540962,6.64078381
875005.246,6549154.78,125.10333,2.98819642,6.24649184,6.50811591
875015.246,6549154.78,125.107133,2.80112186,6.03424052,6.44851583
875025.246,6549154.78,125.131965,2.69147669,6.21148501,6.56137379
875035.246,6549154.78,125.151878,2.66557555,6.4580667,6.57490415
875045.246,6549154.78,125.119213,2.61261073,6.99803923,6.7199452
875055.246,6549154.78,125.150535,2.74346028,7.36566988,7.07148146
875065.246,6549154.78,125.182756,3.30398726,7.34052231,7.44066331
875075.246,6549154.78,125.199987,4.0273154,7.20409778,7.66488876
875085.246,6549154.78,125.174029,4.27083774,7.15198543,7.55931063
875095.246,6549154.78,125.125701,4.277976,7.55870591,7.32109568
875105.246,6549154.78,125.093935,3.89144284,7.3132663,6.9844762
875115.246,6549154.78,125.022811,2.74730382,6.62274542,6.90454576
875125.246,6549154.78,124.932035,2.62156115,6.58437883,6.91636263
875135.246,6549154.78,124.862746,2.81279879,6.88083493,6.9733797
875145.246,6549154.78,124.823416,3.89482987,7.02552538,7.05417754
875155.246,6549154.78,124.801295,3.80520551,7.02580641,7.24129458
875165.246,6549154.78,124.707249,2.91176667,6.77595286,7.51822445
875175.246,6549154.78,124.637575,2.61648025,6.5433548,6.97589057
875185.246,6549154.78,124.650303,2.61980529,6.48459912,6.35664041
875195.246,6549154.78,124.640031,2.59578766,6.41019698,6.08185653
875205.246,6549154.78,124.657672,2.6745202,5.96083159,5.49011938
875215.246,6549154.78,124.660575,2.64105907,5.86316758,6.43209306
875225.246,6549154.78,124.611676,2.12096251,6.16026626,6.52642944
875235.246,6549154.78,124.619713,2.17652594,6.39374392,6.52068871
875245.246,6549154.78,124.586449,2.70037324,6.6070681,6.69157987
874845.246,6549144.78,126.251966,2.55473883,5.68914515,6.29490137
874855.246,6549144.78,126.325686,2.44770292,5.31833349,6.15860321
874865.246,6549144.78,126.32681,2.66195283,5.37183735,6.16556636
874875.246,6549144.78,126.250393,2.83292572,5.7289943,6.31431956
874885.246,6549144.78,126.10167,2.85048741,5.81912554,6.4034698
874895.246,6549144.78,125.892888,2.84391038,6.01580396,6.41802219
874905.246,6549144.78,125.724193,2.93310034,6.05806232,6.40615982
874915.246,6549144.78,125.569057,2.99786389,6.38173497,6.68449055
874925.246,6549144.78,125.415585,3.00888627,6.75248105,6.98028677
874935.246,6549144.78,125.29198,2.78102621,6.81209698,7.07551336
874945.246,6549144.78,125.18119,2.23604795,6.92729912,6.98091502
874955.246,6549144.78,125.072909,2.33203202,6.85912581,6.93117949
874965.246,6549144.78,125.004698,2.84829338,7.24701746,7.11923304
874975.246,6549144.78,124.984798,3.05931183,7.4530996,7.16716372
874985.246,6549144.78,125.005593,3.10958725,7.30471478,7.04177311
874995.246,6549144.78,125.009841,3.08647604,7.17203905,6.95840304
875005.246,6549144.78,125.024377,2.99717447,6.61473674,6.83611782
875015.246,6549144.78,125.031757,2.80249474,6.20701435,7.00265946
875025.246,6549144.78,125.075817,2.60650437,6.00576595,7.03895696
875035.246,6549144.78,125.086553,2.74812813,6.00000318,6.56734736
875045.246,6549144.78,125.072685,2.85499474,6.56478659,6.6685337
875055.246,6549144.78,125.1172,2.96056462,7.33685297,7.3254164
875065.246,6549144.78,125.153891,3.28846207,7.68407496,7.80199913
875075.246,6549144.78,125.167316,3.95966727,8.2142463,7.965104
875085.246,6549144.78,125.123688,4.05994733,7.52228539,7.59477112
875095.246,6549144.78,125.087448,3.92803775,6.88799472,7.20899823
875105.246,6549144.78,125.035782,3.39780624,6.85508011,6.86056637
875115.246,6549144.78,124.955285,2.91331032,6.73811357,6.98685132
875125.246,6549144.78,124.866992,2.7399783,6.77290436,7.01850337
875135.246,6549144.78,124.779847,3.14725297,7.07607942,7.1691708
875145.246,6549144.78,124.760188,4.06921457,7.29880036,7.36935363
875155.246,6549144.78,124.738296,3.57012283,7.35683638,7.51394029
875165.246,6549144.78,124.608104,2.50312512,7.06165893,7.35705708
875175.246,6549144.78,124.541582,2.26945565,6.71638457,6.57621926
875185.246,6549144.78,124.530646,2.36578526,6.38824767,6.17364855
875195.246,6549144.78,124.513684,2.43620134,6.14961821,5.76623872
875205.246,6549144.78,124.537342,2.54395511,5.64561987,4.50316283
875215.246,6549144.78,124.523504,2.63973887,5.90559378,5.97838222
875225.246,6549144.78,124.50208,2.40668432,6.43318661,6.47895998
875235.246,6549144.78,124.494716,2.43907776,6.30176656,6.47546228
875245.246,6549144.78,124.455667,3.11952267,6.38237318,6.67080138
874885.246,6549134.78,126.094708,3.01307153,5.66813421,6.21216831
874895.246,6549134.78,125.926326,3.04405345,5.58000683,6.25543071
874905.246,6549134.78,125.778468,2.99190408,6.06339576,6.47617462
874915.246,6549134.78,125.621506,2.90394454,6.98706093,6.79148757
874925.246,6549134.78,125.459489,2.69972523,6.7451923,6.99552039
874935.246,6549134.78,125.310338,2.35426835,6.88200477,7.20344944
874945.246,6549134.78,125.163513,2.19030324,6.99608005,7.34441382
874955.246,6549134.78,125.042044,2.35631746,6.89219767,7.21707683
874965.246,6549134.78,124.967805,2.78701185,6.87189565,7.26675618
874975.246,6549134.78,124.926,3.27350082,7.74804071,7.40681113
874985.246,6549134.78,124.886436,3.22728104,7.8291191,7.396153
874995.246,6549134.78,124.877049,3.14640333,7.39829819,7.16752208
875005.246,6549134.78,124.901188,3.09568746,7.08138847,6.97351917
875015.246,6549134.78,124.894929,2.95804921,6.79135174,6.96717616
875025.246,6549134.78,124.928011,2.94653528,6.70095464,6.93568623
875035.246,6549134.78,124.932929,3.1225813,6.67553933,6.66973414
875045.246,6549134.78,124.95685,3.30937715,6.76965415,7.00020896
875055.246,6549134.78,125.033546,3.58618872,7.27497226,7.67370846
875065.246,6549134.78,125.103554,3.72799293,7.47399753,7.93029313
875075.246,6549134.78,125.135769,3.72177238,8.69414665,8.04708569
875085.246,6549134.78,125.120332,3.32792837,9.08959179,7.68369076
875095.246,6549134.78,125.090803,2.94105982,8.54511693,7.19840879
875105.246,6549134.78,125.040031,2.98544854,6.89695493,6.90710091
875115.246,6549134.78,124.936506,2.7841427,6.70202688,6.82225457
875125.246,6549134.78,124.84308,2.83159456,7.05735263,7.30690652
875135.246,6549134.78,124.752369,3.71474487,7.25760584,7.54300014
